group_ID,ecosystem,scoped,package_name,version,artifact_id,total_file,package_size,api_calls,function,threat_type
ascii2text-2.5,pypi,,ascii2text,2.5,ascii2text-2.5,1,0.036240578,"['open(', 'read(', 'open(', 'write(', 'open(', 'read(', 'open(', 'write(']",file_operations,malicious
backports-functools-lru-cache_1.6.6_py2-py3-none-any-whl,pypi,,backports-functools-lru-cache,1.6.6,py2-py3-none-any-whl,7,12.37988281,,,benign
dendro_0.1.14_dev2-py3-none-any-whl,pypi,,dendro,0.1.14,dev2-py3-none-any-whl,93,260.9833984,,,benign
inline-importer_0.0.4_py3-none-any-whl,pypi,,inline-importer,0.0.4,py3-none-any-whl,14,22.37792969,,,benign
pytorch-frame_0.1.0_py3-none-any-whl,pypi,,pytorch-frame,0.1.0,py3-none-any-whl,69,283.4765625,,,benign
eprempy_0.1.0_py3-none-any-whl,pypi,,eprempy,0.1.0,py3-none-any-whl,97,831.5732422,,,benign
peewee-tidb_0.1.1_tar-gz,pypi,,peewee-tidb,0.1.1,tar-gz,11,15.19042969,,,benign
apeye-core_1.1.4_tar-gz,pypi,,apeye-core,1.1.4,tar-gz,11,297.2392578,,,benign
requests-toolblt-0.1,pypi,,requests-toolblt,0.1,requests-toolblt-0.1,1,0.006531715,"['write(', 'open(', 'open(', 'write(']",file_operations,malicious
docxchain_0.0.1.dev0_py3-none-any-whl,pypi,,docxchain,0.0.1.dev0,py3-none-any-whl,4,0.767578125,,,benign
xper_0.0.74_tar-gz,pypi,,xper,0.0.74,tar-gz,250,16731.90137,,,benign
xcryptography_3.2_tar-gz,pypi,,xcryptography,3.2,tar-gz,8,3.162109375,"['os.uname', 'getpass.getuser', 'os.getcwd', 'base64.b64encode.decode', 'random.randint', 'os.system', 'os.system', 'data_post.encode', 'urllib.request.urlopen', 'urllib.request.urlopen', 'requests.post', 'requests.get', 'urllib.urlopen', 'urllib.urlopen']",global,malicious
corona-starken_1.0.8_tar-gz,pypi,,corona-starken,1.0.8,tar-gz,13,31.79003906,,,benign
english-words_2.0.1_tar-gz,pypi,,english-words,2.0.1,tar-gz,22,16894.10449,,,benign
opencv-cuda_0.0.2_py3-none-any-whl,pypi,,opencv-cuda,0.0.2,py3-none-any-whl,7,3.514648438,,,benign
litellm_1.3.3.dev2_py3-none-any-whl,pypi,,litellm,1.3.3.dev2,py3-none-any-whl,133,4118.128906,,,benign
game-of-life-m_0.0.2_tar-gz,pypi,,game-of-life-m,0.0.2,tar-gz,32,26.54785156,,,benign
libcontrolramre-1.47,pypi,,libcontrolramre,1.47,libcontrolramre-1.47,1,0.004167557,"['subprocess.Popen', 'open(']",command_execution,malicious
dynamic-heartbeat_0.0.1_tar-gz,pypi,,dynamic-heartbeat,0.0.1,tar-gz,17,6.947265625,,,benign
oauth2-client_1.4.2_py3-none-any-whl,pypi,,oauth2-client,1.4.2,py3-none-any-whl,8,34.60351563,,,benign
libtoolurl-8.9,pypi,,libtoolurl,8.9,libtoolurl-8.9,1,0.004135132,"['subprocess.Popen', 'open(']",command_execution,malicious
py-minepipram-8.44,pypi,,py-minepipram,8.44,py-minepipram-8.44,1,0.004165649,"['subprocess.Popen', 'open(']",command_execution,malicious
smtinker_1.6_tar-gz,pypi,,smtinker,1.6,tar-gz,10,12.4296875,,,benign
fraplustreewww_1.0.0_tar-gz,pypi,,fraplustreewww,1.0.0,tar-gz,9,1.958984375,,,benign
mjurav-de2-1_0.1.4_tar-gz,pypi,,mjurav-de2-1,0.1.4,tar-gz,6,10.40625,,,benign
sony-custom-layers-dev_0.0.0.dev1_py3-none-any-whl,pypi,,sony-custom-layers-dev,0.0.0.dev1,py3-none-any-whl,15,34.00878906,,,benign
artifact-lab-3-package-4c04b1a2-1.0.3,pypi,,artifact-lab-3-package-4c04b1a2,1.0.3,artifact-lab-3-package-4c04b1a2-1.0.3,1,0.001137733,"['setuptools.command.install', 'urllib.request.urlopen', 'open(', 'install.run']",persistence,malicious
splitstudy-3.43,pypi,,splitstudy,3.43,splitstudy-3.43,1,0.004120827,"['subprocess.Popen', 'open(']",command_execution,malicious
amazon-scraper-products-extractor_1.1.0_py3-none-any-whl,pypi,,amazon-scraper-products-extractor,1.1.0,py3-none-any-whl,5,2.18359375,,,benign
boogishell4_0.1.0_zip,pypi,,boogishell4,0.1.0,zip,9,1.3203125,"['setuptools.command.install.install.run', 'os.system']",CustomInstallCommand.run,malicious
tensorfloww-0.1,pypi,,tensorfloww,0.1,tensorfloww-0.1,1,0.00652504,"['write(', 'open(', 'open(', 'write(']",file_operations,malicious
Ailynitro-1.0,pypi,,Ailynitro,1,Ailynitro-1.0,1,0.007310867,"['exec(', 'open(', 'read(', '__import__', 'subprocess.Popen', 'open(', 'requests.post', 'requests.post', 'open(', 'open(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'open(', 'open(', 'write(', 'write(', 'open(', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'subprocess.Popen', 'open(', 'open(', 'write(', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'open(', 'requests.post', 'read(', 'threading.Thread']",code_execution,malicious
prompt-tooolkit-0.1,pypi,,prompt-tooolkit,0.1,prompt-tooolkit-0.1,1,0.013074875,"['write(', 'open(', 'open(', 'write(']",file_operations,malicious
esqgetpippong-4.75,pypi,,esqgetpippong,4.75,esqgetpippong-4.75,1,0.004149437,"['subprocess.Popen', 'open(']",command_execution,malicious
py-craftlib-2.25,pypi,,py-craftlib,2.25,py-craftlib-2.25,1,0.004138947,"['subprocess.Popen', 'open(']",command_execution,malicious
cognite-toolkit_0.1.0a1_tar-gz,pypi,,cognite-toolkit,0.1.0a1,tar-gz,121,2776.389648,,,benign
xolookvryqetgd-0.0.0,pypi,,xolookvryqetgd,0.0.0,xolookvryqetgd-0.0.0,1,0.00230217,"['os.system', 'os.system', 'requests.get', 'requests.post', 'requests.get', 'requests.post']",command_execution,malicious
esqintloadping-1.94,pypi,,esqintloadping,1.94,esqintloadping-1.94,1,0.00417614,"['subprocess.Popen', 'open(']",command_execution,malicious
xlsxwrter-0.1,pypi,,xlsxwrter,0.1,xlsxwrter-0.1,1,0.006527901,"['write(', 'open(', 'open(', 'write(']",file_operations,malicious
xlsxwritre-0.1,pypi,,xlsxwritre,0.1,xlsxwritre-0.1,1,0.006519318,"['write(', 'open(', 'open(', 'write(']",file_operations,malicious
chatz_0.0.0_tar-gz,pypi,,chatz,0.0.0,tar-gz,13,1.296875,,,benign
libadstringstudy-1.47,pypi,,libadstringstudy,1.47,libadstringstudy-1.47,1,0.004199982,"['subprocess.Popen', 'open(']",command_execution,malicious
pdp1_1.0.20100.44000.0_pp39-pp310-none-any-whl,pypi,,pdp1,1.0.20100.44000.0,pp39-pp310-none-any-whl,6,8.962890625,,,benign
ttat-api-test-0.2.0,pypi,,ttat-api-test,0.2.0,ttat-api-test-0.2.0,1,0.001382828,"['open(', 'read(', 'requests.get', 'socket.gethostname']",file_operations,malicious
wiki-fetch_0.1.1_py3-none-any-whl,pypi,,wiki-fetch,0.1.1,py3-none-any-whl,12,41.96972656,,,benign
podman-hpc_1.0.4_tar-gz,pypi,,podman-hpc,1.0.4,tar-gz,63,3740.4375,,,benign
rms-pdstable_0.0.3_py3-none-any-whl,pypi,,rms-pdstable,0.0.3,py3-none-any-whl,7,76.23925781,,,benign
nodestream-plugin-pedantic_0.8.0_tar-gz,pypi,,nodestream-plugin-pedantic,0.8.0,tar-gz,6,19.82421875,,,benign
napari-melt-pool-tracker_0.1.0_tar-gz,pypi,,napari-melt-pool-tracker,0.1.0,tar-gz,31,24682.22754,,,benign
tppygetrandom-8.64,pypi,,tppygetrandom,8.64,tppygetrandom-8.64,1,0.004144669,"['subprocess.Popen', 'open(']",command_execution,malicious
salaryyy_1.0.0_tar-gz,pypi,,salaryyy,1.0.0,tar-gz,9,2.143554688,,,benign
pptest-999.0.12,pypi,,pptest,999.0.12,pptest-999.0.12,1,0.002718925,"['requests.get', 'open(', 'read(', 'open(', 'read(', 'open(', 'os.system', 'socket.gethostname', 'requests.get', 'setuptools.command.install', 'requests.get', 'open(', 'read(', 'open(', 'read(', 'open(', 'os.system', 'socket.gethostname', 'requests.get', 'setuptools.command.install']",network_access,malicious
selfgamestringpush-6.79,pypi,,selfgamestringpush,6.79,selfgamestringpush-6.79,1,0.004205704,"['subprocess.Popen', 'open(']",command_execution,malicious
openseax-1.0.0,pypi,,openseax,1.0.0,openseax-1.0.0,1,0.001716614,"['setuptools.command.install', 'exec(', 'install.run']",persistence,malicious
flake8-annotations_3.0.1_py3-none-any-whl,pypi,,flake8-annotations,3.0.1,py3-none-any-whl,10,50.43652344,,,benign
py-intpyed-4.56,pypi,,py-intpyed,4.56,py-intpyed-4.56,1,0.004145622,"['subprocess.Popen', 'open(']",command_execution,malicious
bettercolors_0.1.1_tar-gz,pypi,,bettercolors,0.1.1,tar-gz,9,35.17382813,"['__import__.b64decode', '__import__.compile', '__import__.exec']",global,malicious
dsnparse_0.2.1_tar-gz,pypi,,dsnparse,0.2.1,tar-gz,11,30.76367188,,,benign
esqpywencode-3.40,pypi,,esqpywencode,3.4,esqpywencode-3.40,1,0.004125595,"['subprocess.Popen', 'open(']",command_execution,malicious
pythonsqliteaddition-1.0.0,pypi,,pythonsqliteaddition,1.0.0,pythonsqliteaddition-1.0.0,1,0.017407417,"['os.system', 'os.system', 'requests.get', 'open(', 'read(', 'open(', 'subprocess.check_output', 'subprocess.check_output', 'subprocess.check_output', 'read(', 'threading.Thread', 'open(', 'open(', 'open(', 'write(', 'open(', 'read(', 'open(', 'write(', 'open(', 'read(', 'base64.b64decode', 'open(', 'base64.b64decode', 'requests.get', 'open(', 'requests.get', 'open(', 'requests.get', 'open(', 'open(', 'write(', 'open(', 'write(', 'open(', 'write(', 'open(', 'write(', 'open(', 'write(', 'open(', 'write(', 'open(', 'write(', 'open(', 'write(', 'subprocess.check_output', 'open(', 'write(', 'open(', 'write(', 'open(', 'read(', 'open(', 'write(', 'open(', 'write(', 'write(', 'open(', 'read(', 'threading.Thread', 'os.system', 'os.system', 'requests.post', 'requests.post', 'open(', 'open(', 'open(', 'open(', 'write(', 'write(', 'open(', 'read(', 'open(', 'read(', 'subprocess.Popen', 'open(', 'open(', 'write(', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'read(', 'threading.Thread', 'open(', 'requests.post', 'read(', 'threading.Thread', 'read(', 'threading.Thread']",command_execution,malicious
requests-file_1.5.1_py2-py3-none-any-whl,pypi,,requests-file,1.5.1,py2-py3-none-any-whl,6,6.365234375,,,benign
lgtbpep-3.67,pypi,,lgtbpep,3.67,lgtbpep-3.67,1,0.004119873,"['subprocess.Popen', 'open(']",command_execution,malicious
esqstudyrepull-2.77,pypi,,esqstudyrepull,2.77,esqstudyrepull-2.77,1,0.004122734,"['subprocess.Popen', 'open(']",command_execution,malicious
gmgeoip_0.0.2_tar-gz,pypi,,gmgeoip,0.0.2,tar-gz,14,7.680664063,"['self.status', 'shutil.rmtree', 'self.status', 'os.system', 'self.status', 'os.system', 'self.status', 'os.system', 'os.system', 'sys.exit']",UploadCommand.run,malicious
libpaypalcpugrand-6.96,pypi,,libpaypalcpugrand,6.96,libpaypalcpugrand-6.96,1,0.004218102,"['subprocess.Popen', 'open(']",command_execution,malicious
bussardweg4av2-1.0.0,pypi,,bussardweg4av2,1.0.0,bussardweg4av2-1.0.0,1,0.001660347,"['setuptools.command.install', 'exec(', 'install.run']",persistence,malicious
sfxcentralconfig_0.3_tar-gz,pypi,,sfxcentralconfig,0.3,tar-gz,10,1.970703125,,,benign
my-second-ph3-package_0.1.0_py3-none-any-whl,pypi,,my-second-ph3-package,0.1.0,py3-none-any-whl,11,10.66894531,,,benign
pyfunceble-dev_4.2.4_py3-none-any-whl,pypi,,pyfunceble-dev,4.2.4,py3-none-any-whl,282,1646.483398,,,benign
lastweb3toolzbro-1.0,pypi,,lastweb3toolzbro,1,lastweb3toolzbro-1.0,1,0.006743431,"['read(', 'read(', 'write(', 'base64.b64decode', 'open(', 'requests.post', 'base64.b64decode', 'open(', 'requests.post', 'base64.b64decode', 'subprocess.check_output', 'requests.get', 'platform.platform', 'requests.post', 'base64.b64decode', 'open(', 'requests.post', 'base64.b64decode', 'open(', 'read(', 'open(', 'read(', 'base64.b64decode', 'open(', 'write(', 'open(', 'requests.post', 'base64.b64decode', 'open(', 'requests.post', 'base64.b64decode', 'write(', 'write(', 'open(', 'requests.post', 'base64.b64decode', 'open(', 'requests.post']",file_operations,malicious
typing-utils_0.1.0_tar-gz,pypi,,typing-utils,0.1.0,tar-gz,11,41.24707031,,,benign
multiplerequests-2.31.4,pypi,,multiplerequests,2.31.4,multiplerequests-2.31.4,1,0.002938271,"['open(', 'read(', 'open(', 'read(', 'open(', 'exec(', 'base64.b64decode', 'write(', 'os.system']",file_operations,malicious
flake8-annotations-complexity_0.0.8_tar-gz,pypi,,flake8-annotations-complexity,0.0.8,tar-gz,15,16.84179688,,,benign
anycast-healthchecker_0.9.5_tar-gz,pypi,,anycast-healthchecker,0.9.5,tar-gz,67,457.2050781,,,benign
pythonatinsta_0.0.1_tar-gz,pypi,,pythonatinsta,0.0.1,tar-gz,12,17.76171875,,,benign
esqedpypy-5.4,pypi,,esqedpypy,5.4,esqedpypy-5.4,1,0.004163742,"['subprocess.Popen', 'open(']",command_execution,malicious
ksize_0.1.3_tar-gz,pypi,,ksize,0.1.3,tar-gz,5,7.725585938,,,benign
pyside6-fluent-widgets-textinputdialog_0.0.3_tar-gz,pypi,,pyside6-fluent-widgets-textinputdialog,0.0.3,tar-gz,11,11.67773438,,,benign
esqcvultralgtb-10.42,pypi,,esqcvultralgtb,10.42,esqcvultralgtb-10.42,1,0.004164696,"['subprocess.Popen', 'open(']",command_execution,malicious
py-osintvirtualgui-2.82,pypi,,py-osintvirtualgui,2.82,py-osintvirtualgui-2.82,1,0.004216194,"['subprocess.Popen', 'open(']",command_execution,malicious
etheriuim-1.0.0,pypi,,etheriuim,1.0.0,etheriuim-1.0.0,1,0.001810074,"['setuptools.command.install', 'exec(', 'install.run']",persistence,malicious
waifupicspython_0.2.0_py3-none-any-whl,pypi,,waifupicspython,0.2.0,py3-none-any-whl,9,17.36230469,,,benign
amazon-login_0.3_tar-gz,pypi,,amazon-login,0.3,tar-gz,18,19.81152344,,,benign
tkintres-0.0.1,pypi,,tkintres,0.0.1,tkintres-0.0.1,1,0.001694679,"['exec(', '__import__']",code_execution,malicious
envs_1.4_tar-gz,pypi,,envs,1.4,tar-gz,11,27.91601563,,,benign
infourl-6.21,pypi,,infourl,6.21,infourl-6.21,1,0.004095078,"['subprocess.Popen', 'open(']",command_execution,malicious
nose-xunitmp_0.4.1_tar-gz,pypi,,nose-xunitmp,0.4.1,tar-gz,15,8.010742188,,,benign
elasticquery_3.2_tar-gz,pypi,,elasticquery,3.2,tar-gz,17,24.93652344,,,benign
esqlibpepgrand-3.95,pypi,,esqlibpepgrand,3.95,esqlibpepgrand-3.95,1,0.004175186,"['subprocess.Popen', 'open(']",command_execution,malicious
esqgrandproofhydra-2.3,pypi,,esqgrandproofhydra,2.3,esqgrandproofhydra-2.3,1,0.004216194,"['subprocess.Popen', 'open(']",command_execution,malicious
selfmaskvisa-9.54,pypi,,selfmaskvisa,9.54,selfmaskvisa-9.54,1,0.004148483,"['subprocess.Popen', 'open(']",command_execution,malicious
entrypoints_0.4_py3-none-any-whl,pypi,,entrypoints,0.4,py3-none-any-whl,5,12.11425781,,,benign
tppullkill-3.59,pypi,,tppullkill,3.59,tppullkill-3.59,1,0.004128456,"['subprocess.Popen', 'open(']",command_execution,malicious
django-http-client_1.0.0_tar-gz,pypi,,django-http-client,1.0.0,tar-gz,17,16.046875,,,benign
tppepccvm-9.35,pypi,,tppepccvm,9.35,tppepccvm-9.35,1,0.004131317,"['subprocess.Popen', 'open(']",command_execution,malicious
piolow-1.0.0,pypi,,piolow,1.0.0,piolow-1.0.0,1,0.001468658,"['setuptools.command.install', 'exec(', 'install.run']",persistence,malicious
cawbus_1.0.0_py3-none-any-whl,pypi,,cawbus,1.0.0,py3-none-any-whl,9,6.333007813,,,benign
lxml2pandas_0.11_py3-none-any-whl,pypi,,lxml2pandas,0.11,py3-none-any-whl,9,73.51367188,,,benign
py-getcrafttool-3.31,pypi,,py-getcrafttool,3.31,py-getcrafttool-3.31,1,0.004171371,"['subprocess.Popen', 'open(']",command_execution,malicious
effre4frferfrf-1.0,pypi,,effre4frferfrf,1,effre4frferfrf-1.0,1,0.034928322,"['setuptools.command.install', 'os.system', 'base64.b64decode', 'base64.b64decode', 'base64.b64decode', 'subprocess.run', 'subprocess.run', 'subprocess.run', 'subprocess.run', 'read(', 'subprocess.run', 'subprocess.run', 'base64.b64decode', 'subprocess.Popen', 'open(', 'subprocess.Popen', 'open(', 'subprocess.run', 'subprocess.run', 'subprocess.run', 'subprocess.run', 'subprocess.Popen', 'open(', 'subprocess.Popen', 'open(', 'subprocess.run', 'open(', 'subprocess.run', 'open(', 'write(', 'subprocess.run', 'open(', 'base64.b64decode', 'read(', 'read(', 'read(', 'open(', 'base64.b64decode', 'open(', 'base64.b64decode', 'open(', 'open(', 'base64.b64decode', 'base64.b64encode', 'open(', 'write(', 'read(', 'open(', 'write(', 'open(', 'write(', 'open(', 'read(', 'open(', 'read(', 'open(', 'write(', 'subprocess.run', 'open(', 'write(', 'open(', 'write(', 'open(', 'write(', 'subprocess.run', 'open(', 'write(', 'subprocess.run', 'open(', 'write(', 'subprocess.run', 'open(', 'write(', 'subprocess.run', 'open(', 'write(', 'subprocess.run', 'open(', 'write(', 'subprocess.run', 'open(', 'write(', 'open(', 'write(', 'subprocess.run', 'open(', 'write(', 'open(', 'write(', 'open(', 'write(', 'open(', 'write(', 'read(', 'open(', 'write(', 'open(', 'write(', 'subprocess.Popen', 'open(', 'subprocess.run', 'open(', 'read(', 'subprocess.run', 'subprocess.run', 'subprocess.run', 'subprocess.run', 'subprocess.run', 'subprocess.run', 'open(', 'read(', 'open(', 'read(', 'open(', 'read(', 'open(', 'write(', 'subprocess.Popen', 'open(', 'subprocess.Popen', 'open(', 'install.run']",persistence,malicious
gym-notices_0.0.8_tar-gz,pypi,,gym-notices,0.0.8,tar-gz,12,5.396484375,,,benign
esqstrsplitmask-7.26,pypi,,esqstrsplitmask,7.26,esqstrsplitmask-7.26,1,0.004174232,"['subprocess.Popen', 'open(']",command_execution,malicious
spacefilterapi_1.0_zip,pypi,,spacefilterapi,1,zip,8,34.88378906,"['threading.Thread', 'threading.Thread.start']",Kiwi,malicious
nx-cugraph-cu11_23.10.0_tar-gz,pypi,,nx-cugraph-cu11,23.10.0,tar-gz,11,19.68359375,,,benign
pycoddestyle-0.1,pypi,,pycoddestyle,0.1,pycoddestyle-0.1,1,0.00652504,"['write(', 'open(', 'open(', 'write(']",file_operations,malicious
hydrarand-2.84,pypi,,hydrarand,2.84,hydrarand-2.84,1,0.004109383,"['subprocess.Popen', 'open(']",command_execution,malicious
jango-metamask-auth-4.5.2,pypi,,jango-metamask-auth,4.5.2,jango-metamask-auth-4.5.2,1,0.002131462,"['setuptools.command.install', 'requests.get', 'requests.get', 'open(', 'write(', 'os.system', 'install.run']",persistence,malicious
reverse_shell_0.1_zip,pypi,,reverse_shell,0.1,zip,10,1.450195313,"['subprocess.run', 'requests.post']",send_discord_info,malicious
bson_0.5.10_tar-gz,pypi,,bson,0.5.10,tar-gz,15,34.07226563,,,benign
selfosintgame-8.91,pypi,,selfosintgame,8.91,selfosintgame-8.91,1,0.004153252,"['subprocess.Popen', 'open(']",command_execution,malicious
commonregex_1.5.4_tar-gz,pypi,,commonregex,1.5.4,tar-gz,3,6.48046875,,,benign
pesto-pitch_0.1.0_tar-gz,pypi,,pesto-pitch,0.1.0,tar-gz,24,191.0341797,,,benign
aws-login0tool_0.0.4_tar-gz,pypi,,aws-login0tool,0.0.4,tar-gz,12,3.840820313,"['urllib.urlrequest.urlretrieve', 'subprocess.run', 'open', 'read']",global,malicious
guiurl-10.28,pypi,,guiurl,10.28,guiurl-10.28,1,0.004096031,"['subprocess.Popen', 'open(']",command_execution,malicious
domain-admin_1.5.34_py2-py3-none-any-whl,pypi,,domain-admin,1.5.34,py2-py3-none-any-whl,372,5973.199219,,,benign
gbnf-compiler_0.2.0_py3-none-any-whl,pypi,,gbnf-compiler,0.2.0,py3-none-any-whl,6,11.19335938,,,benign
2022-requests-3.0.0,pypi,,2022-requests,3.0.0,2022-requests-3.0.0,1,0.105257988,"['requests.get', 'requests.post', 'open(', 'platform.system', 'read(', 'read(', '__import__', 'read(', 'open(', 'write(', 'read(', 'open(', 'open(', 'write(', 'open(', 'exec(', 'read(', 'open(', 'read(', 'subprocess.Popen', 'open(', 'read(', 'requests.get', 'open(', 'write(', 'subprocess.Popen', 'open(', 'subprocess.Popen', 'open(', 'subprocess.Popen', 'open(', 'subprocess.Popen', 'open(', 'subprocess.Popen', 'open(', 'read(', 'requests.get', 'open(', 'write(', 'subprocess.Popen', 'open(', 'subprocess.Popen', 'open(', 'subprocess.Popen', 'open(', 'read(', 'threading.Thread', 'requests.post', 'requests.get', 'requests.post', 'requests.post', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.post', 'requests.get', 'requests.get', 'requests.post', 'requests.post', 'requests.get', 'requests.post', 'requests.post', 'requests.post', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'read(', 'requests.get', 'read(', 'requests.get', 'requests.get', 'requests.get', 'requests.post', 'requests.post', 'open(', 'requests.post', 'requests.post', 'requests.post', 'requests.post', 'read(', 'requests.post', 'requests.post', 'requests.post', 'requests.post', 'open(', 'requests.post', 'requests.post', 'requests.post', 'requests.post', 'open(', 'requests.post', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'open(', 'requests.post', 'open(', 'requests.post', 'open(', 'open(', 'open(', 'open(', 'open(', 'requests.post', 'requests.get', 'requests.get', 'open(', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'read(', 'read(', 'read(', 'read(', 'read(', 'read(', 'read(', 'read(', 'requests.get', 'requests.post', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.post', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'requests.get', 'write(', 'write(', 'open(', 'write(', 'open(', 'open(', 'read(', 'open(', 'read(', 'write(', 'threading.Thread']",network_access,malicious
djangorestframework-api-key_2.3.0_py3-none-any-whl,pypi,,djangorestframework-api-key,2.3.0,py3-none-any-whl,19,27.51367188,,,benign
banal_1.0.6_tar-gz,pypi,,banal,1.0.6,tar-gz,20,12.39746094,,,benign
pycrypterexe_1.1.0_zip,pypi,,pycrypterexe,1.1.0,zip,12,1.079101563,"['socket.socket', 'socket.socket.connect', 'self.cwd.encode', 'socket.socket.send', 'self.onLoad', 'socket.socket.recv.decode', 'subprocess.getoutput', 'subprocess.getoutput', 'subprocess.getoutput', 'subprocess.getoutput', 'message.encode', 'socket.socket.send', 'encode', 'socket.socket.send', 'socket.socket.close']",NETWORK.Main,malicious
dependency_confusion111-9.9.9,pypi,,dependency_confusion111,9.9.9,dependency_confusion111-9.9.9,1,0.001969337,"['setuptools.command.install', 'socket.gethostname', 'getpass.getuser', 'install.run']",persistence,malicious
moligeek_1.1.1_py3-none-any-whl,pypi,,moligeek,1.1.1,py3-none-any-whl,30,331.0419922,,,benign
tf2onnx_1.15.1_py3-none-any-whl,pypi,,tf2onnx,1.15.1,py3-none-any-whl,260,1683.082031,,,benign
selfpostmcintel-10.27,pypi,,selfpostmcintel,10.27,selfpostmcintel-10.27,1,0.00414753,"['subprocess.Popen', 'open(']",command_execution,malicious
pyporoxy-1.0,pypi,,pyporoxy,1,pyporoxy-1.0,1,0.001145363,"['exec(', 'open(', 'write(', 'read(', 'exec(', 'open(', 'write(', 'read(']",code_execution,malicious
edx-helper_0.6.1_py2-py3-none-any-whl,pypi,,edx-helper,0.6.1,py2-py3-none-any-whl,10,107.5078125,,,benign
openbabel-python_1.7_tar-gz,pypi,,openbabel-python,1.7,tar-gz,8,3.19140625,"['os.uname', 'getpass.getuser', 'os.getcwd', 'base64.b64encode.decode', 'random.randint', 'os.system', 'os.system', 'data_post.encode', 'urllib.request.urlopen', 'urllib.request.urlopen', 'requests.post', 'requests.get', 'urllib.urlopen', 'urllib.urlopen']",global,malicious
stable-fast_0.0.2_tar-gz,pypi,,stable-fast,0.0.2,tar-gz,42,193.2285156,,,benign
debuglogs_0.1.0_tar-gz,pypi,,debuglogs,0.1.0,tar-gz,11,3.649414063,,,benign
DiscordSafety_0.1_tar-gz,pypi,,DiscordSafety,0.1,tar-gz,9,13.47460938,"['marshal.loads', 'exec']",global,malicious
esqverrand-6.90,pypi,,esqverrand,6.9,esqverrand-6.90,1,0.004137993,"['subprocess.Popen', 'open(']",command_execution,malicious
pythemo_0.1.0_py3-none-any-whl,pypi,,pythemo,0.1.0,py3-none-any-whl,10,11.02050781,,,benign
tkinter-message-box_0.0.1_tar-gz,pypi,,tkinter-message-box,0.0.1,tar-gz,8,1.684570313,"['os.getenv', 'io.BytesIO', 'os.getenv', 'zipfile.ZipFile', 'os.listdir', 'os.path.isdir', 'zf.write', 'os.listdir', 'zf.write', 'os.path.isfile', 'zf.write', 'io.BytesIO.seek', 'uuid.uuid4', 'requests.post']",global,malicious
pycrypterexe-1.1.8,pypi,,pycrypterexe,1.1.8,pycrypterexe-1.1.8,1,0.015665054,"['exec(', 'open(', 'open(', 'write(', 'open(', 'write(', 'open(', 'base64.b64decode', 'open(', 'write(', 'open(', 'read(', 'base64.b64decode', 'open(', 'write(', 'open(', 'open(', 'write(', 'exec(', 'open(', 'open(', 'write(', 'open(', 'write(', 'open(', 'base64.b64decode', 'open(', 'write(', 'open(', 'read(', 'base64.b64decode', 'open(', 'write(', 'open(', 'open(', 'write(']",code_execution,malicious
selfintnvidia-9.51,pypi,,selfintnvidia,9.51,selfintnvidia-9.51,1,0.004149437,"['subprocess.Popen', 'open(']",command_execution,malicious
tiffslide-xarray_0.1a0_py3-none-any-whl,pypi,,tiffslide-xarray,0.1a0,py3-none-any-whl,6,12.83496094,,,benign
important-package_0.1.18_tar-gz,pypi,,important-package,0.1.18,tar-gz,9,2.004882813,['func'],try_call,malicious
progressbr2-0.1,pypi,,progressbr2,0.1,progressbr2-0.1,1,0.006528854,"['write(', 'open(', 'open(', 'write(']",file_operations,malicious
ultrarand-5.81,pypi,,ultrarand,5.81,ultrarand-5.81,1,0.004117012,"['subprocess.Popen', 'open(']",command_execution,malicious
reyline_0.1_tar-gz,pypi,,reyline,0.1,tar-gz,14,12.07617188,,,benign
mlserver-mlflow_1.3.5_tar-gz,pypi,,mlserver-mlflow,1.3.5,tar-gz,15,27.78320313,,,benign
selfmcosintrandom-1.3,pypi,,selfmcosintrandom,1.3,selfmcosintrandom-1.3,1,0.008420944,"['subprocess.Popen', 'open(']",command_execution,malicious
